A,B,C,D
108.4870878,160.5674541,204.4723042,30.65689982
313.4177416,52.28055086,64.28063893,63.16915175
30.83628369,35.30310933,57.32275885,-0.296545839
1321.054265,137.1873396,27.86457373,35.98784575
1837.54931,36.27968523,34.09505785,69.85368117
4008.097699,93.24440174,45.48788304,78.25692983
411.617565,112.1285671,361.854766,38.16207021
973.4737086,73.23329194,24.39588101,12.46602713
999.0036254,54.98153511,10.35804015,48.73490225
1233.578779,88.81550116,56.77547694,61.42447785
1624.358448,182.3366935,127.6951655,73.29430454
465.4720332,33.67726193,30.05541014,56.77274166
26.87353082,77.74763486,364.2066008,50.34340429
1101.27726,98.6231108,92.33360844,65.16941274
1560.450077,153.1283733,2.034972437,38.56630173
59.42032699,89.15384759,88.90350244,18.96991383
22.87333685,132.1549652,15.48944006,38.29724287
602.3107795,75.93652397,37.2418062,63.7978792
287.7228935,65.07105446,101.1749926,49.7755643
2938.768431,86.41414449,130.4608463,11.30247826
1244.083463,128.3689597,112.427701,47.66408616
2194.576836,154.0746662,82.19228952,-42.80539935
2028.651951,76.79146735,178.1200756,50.93937161
545.8099166,64.96004205,3.69601275,93.20924974
302.9777072,92.64392848,122.3655572,32.7390508
1894.227162,88.69074357,97.20453605,23.84914363
214.6108179,260.6336582,39.62640113,60.78868175
469.3402241,102.2530008,0.562847608,44.49463729
524.5039654,144.8789563,328.2076377,64.55173214
932.668853,80.48693871,180.0681407,56.25119575
693.1341742,48.66492775,89.92587688,84.88926717
724.3463867,171.5410171,31.96931097,49.1031925
479.1966393,114.5330471,14.48033445,33.51803342
4110.77783,77.8462124,90.28126823,25.39594079
988.6212908,127.1565308,72.91657163,38.89745988
687.4893489,173.1460385,150.7054447,27.38528861
242.1534155,106.956022,162.0761183,34.63098729
267.8318201,67.04010601,31.3429204,62.58532191
986.5295595,190.4526841,344.5207274,64.9054073
253.7162676,253.1569057,26.70669277,1.0954656
2117.240047,82.03305216,21.63981697,9.785571103
1659.23855,38.47138527,114.3602133,67.64773094
359.3580192,87.81168901,116.0081259,34.43025263
151.2566297,157.6153123,291.3575544,37.87132748
982.5660407,81.00552601,28.54985102,42.9638657
1117.026748,68.98503476,1.878560629,29.84164339
1439.656416,95.05240388,455.4272664,27.58011829
869.0235707,327.1919573,138.0569341,37.85747897
1281.824419,92.53661135,7.833146548,17.77016064
1510.364883,74.3655946,289.2529748,-2.018601855
302.4974242,139.2082781,12.76540846,-3.65592413
374.7603539,129.2054738,33.015367,23.53863503
265.8955617,36.15560017,144.4115579,83.75050822
160.6880583,146.7708451,68.66616305,60.97750623
870.1538313,184.5856902,166.6045418,20.15583769
1780.420039,76.91965188,14.57474699,70.29961463
763.2546561,128.2453509,12.85816202,58.43292924
390.4365432,108.692651,12.46424619,46.86105153
2537.057496,53.99614526,539.7737852,31.67045805
2293.874366,82.8147511,286.0642144,55.19750036
2117.494842,631.7692033,63.63812071,38.62369695
4869.581774,75.30661887,158.3104247,70.66829288
2293.840328,76.49184088,115.0340879,7.863558778
646.7993641,150.9012443,182.3110463,86.58843806
1393.908059,84.20751988,115.4581203,67.6816355
245.0623647,144.8721433,104.9709367,38.83845039
2457.842184,51.58333327,36.9319216,34.55987229
395.5883328,70.55844576,158.746322,59.0474327
361.2868628,88.94862094,110.3295504,49.25717551
279.640506,42.17783963,5.450711198,29.46806978
686.4198283,145.625523,8.678542615,45.22424397
1896.769965,123.9964177,283.7214922,77.6480884
2284.87686,92.81540544,311.1649188,40.93345351
569.0842983,165.5348606,12.03298266,46.53581854
163.6589086,126.8207215,167.5178099,43.31262644
725.1685165,117.0846215,0.908036655,70.39795076
161.1287525,242.0893944,85.7895061,67.91948494
469.2551293,126.1701187,1.359881077,29.26967443
2311.597961,130.8126687,2.671386236,91.72622721
474.7783826,60.13607376,196.7909081,54.3068184
3770.429915,232.7126411,2.474591846,58.6309989
1196.872108,64.00586261,181.8284721,60.22969502
567.2259941,164.2293654,37.3558866,98.46495466
2504.186978,79.38602446,247.0920942,47.08366614
452.4372858,156.2481759,111.0696089,51.06157829
297.9858015,167.5610721,213.175943,45.18636379
5636.594319,94.69994107,484.4543717,34.29044786
467.1394843,116.4090419,109.9045378,37.98956934
1217.459811,128.3343276,107.2890581,60.59731088
416.0866681,203.3157495,52.8600689,48.2338098
221.2665924,96.3771691,211.6562492,75.23479286
629.1228938,109.1896128,137.9086223,-16.71891726
1373.272126,131.6367256,91.94581364,79.41446989
385.8635742,35.2392426,92.71031173,64.89487038
2279.164197,97.75793894,2.228872968,38.55024905
471.2825473,148.5666543,19.37028457,65.25340993
304.914164,162.8797997,99.82524973,74.07424659
969.6148885,88.56691018,7.153610767,17.89356146
462.5485176,117.7570275,383.0979802,3.520547747
1075.645496,134.9881924,78.26148232,37.92478633
1054.613856,135.7556475,41.46750482,66.13468134
142.6015049,99.70754844,97.72159812,69.4630033
323.5318979,132.2170118,224.4143412,15.58375331
63.98655152,81.67603533,337.1205303,65.37607243
1509.222019,91.3736803,26.97125091,14.38453766
45.22929108,148.9902174,32.20452226,27.44908899
406.309261,115.7196908,10.66151662,5.979717653
205.7542012,67.27485841,44.74963516,37.04150132
641.5198771,67.92305651,19.20602268,35.95136327
2733.802581,88.64186344,198.1554376,30.84561772
324.069684,79.61299541,21.16801367,22.27877247
237.3541515,105.8971525,4.361184949,68.57266017
1297.16402,294.1099227,162.056952,66.38038357
66.30371045,246.5414592,113.6220533,66.80156664
531.2357813,56.37836054,43.49667733,71.01881585
2034.756021,33.33300288,186.5806713,34.38243409
406.271941,178.4630608,108.0362357,45.53118112
496.5757304,92.63943653,264.0054123,15.27549397
2268.465532,84.78505001,139.4529276,53.62295706
1234.70419,177.0248407,125.235571,45.63943126
0.148268417,78.34171752,24.99508193,39.21044613
1019.515635,176.1545002,9.088245176,54.02250269
1465.637628,52.32892057,70.68411793,37.47381748
174.8896816,195.223559,70.64009974,34.55753584
3520.180484,52.90270591,41.22255305,22.72535874
1166.133952,200.3902725,7.163799636,50.25442204
4466.860521,106.6811076,50.04017409,44.52535129
379.9323733,82.40489409,212.404551,35.23635803
2446.285719,113.5809139,31.14398163,45.80348523
1119.602839,162.0775134,67.11125885,67.03650218
124.3539671,108.6015443,69.1884998,100.7884047
201.1137232,83.68620242,5.892654605,33.84631973
16.82630966,82.18132429,39.09213211,83.63026342
1104.794776,31.13962165,6.615466106,60.7561072
931.4395645,40.46733353,81.0652667,68.37908878
1429.999014,124.5043771,13.68780571,33.25028466
3626.046403,193.0357828,68.78009032,41.90697311
142.8221576,83.11185806,65.74856741,83.46257275
107.4546897,76.40786588,43.08898678,58.7102187
262.6340627,176.2950102,1.57645293,49.23582105
792.7594325,186.5460407,71.66003326,27.75232317
2750.340329,167.8307184,189.4038205,91.58469501
1113.831476,87.40809069,131.2635538,45.75845934
1182.746422,316.933242,16.91234357,29.07719912
468.1455921,162.1761234,121.4664066,7.3191123
1971.759749,83.03238765,60.64971151,13.93000492
1249.634776,122.7585768,43.58908983,63.30944181
279.2675454,150.840434,34.75025495,61.05940917
1977.078568,149.1818544,517.7689207,49.49944508
42.46018408,50.73212171,25.11736802,121.1048909
1663.513344,56.33690505,15.88340986,36.10799785
930.5869592,53.54183451,22.10102507,58.34848533
830.676759,101.5064224,309.0952635,33.41357273
2016.691938,74.71530672,24.52354192,28.95743817
157.1915695,143.8588545,88.27395598,17.50026669
105.2773553,178.5504057,5.019377909,46.68513683
585.7405877,63.07038846,20.14070248,35.24295463
1017.831079,121.5790867,18.60632993,-6.224926095
279.5356619,166.237624,75.11904852,33.55913567
116.9444438,150.5700205,55.96758237,34.26815015
392.5246517,75.24696658,147.5349322,38.38893131
158.9350849,134.6488201,74.29224841,54.73981229
1210.530827,84.44002769,193.9143904,48.20310263
2903.088819,168.5475589,184.9783457,57.12082389
2327.302256,113.9391073,0.442749197,62.46796254
2218.064425,155.478002,48.71527833,39.07797881
19.24543337,282.7857546,56.50423094,51.74690578
2129.743735,135.5384521,32.5472879,16.25004495
896.7302786,141.7361613,7.245688396,71.53060403
867.2446133,64.0161948,53.46363291,77.00610645
967.0524327,48.1516048,65.11120183,43.94470511
1066.946235,445.8913741,13.11317474,81.53712997
379.0886942,152.7851014,265.8697926,54.23208187
1809.827334,61.9439518,6.178051211,51.47980892
278.5335467,80.46765187,4.5744447,52.39652695
1035.631054,187.9869769,145.3475047,63.47914678
1669.202827,141.5463219,95.65699766,69.27252498
442.1698985,65.57213829,43.5217909,1.185506841
125.7480559,121.5164676,90.48371453,55.72371159
2461.943673,115.8877635,55.79338457,38.4882226
25.7474496,90.13161931,5.319661938,23.35156069
1526.447267,108.8153714,60.91844854,43.05861226
1007.570728,105.9677212,208.3329874,63.77250337
922.1802763,96.81572999,7.894340155,-3.832011447
1036.798873,67.03632966,47.79053963,66.93952983
262.8472354,159.7185444,132.0414291,60.89447793
1223.124467,66.883328,43.06139337,50.93522589
2787.176907,67.13824838,281.5092539,33.42155139
519.7288287,45.96871709,18.38709524,45.43582605
454.3418796,61.38453881,182.8450875,57.68247088
2030.101718,83.00979716,52.52500467,62.16988726
203.1128956,44.34278034,218.2401276,76.86578831
1640.597807,87.71865819,31.00577262,37.2967772
89.86607054,278.5916473,76.44458849,95.00683367
1469.908915,132.2356946,34.11380158,51.75980034
132.7203888,71.7415015,99.13018264,35.89414103
1998.564016,236.2760096,57.30025402,-19.27141851
538.9906755,68.61943449,411.5292043,30.9987416
1546.773872,60.0616443,51.01432321,55.62880964
3078.864641,145.0331536,18.81405296,46.69276811
291.5612498,155.5975071,302.0647683,44.05131135
56.61485251,55.42432053,34.48522953,68.91085127
616.3796317,60.41172393,20.600988,75.53023244
1226.74041,159.0645686,30.37976031,13.88369513
982.4847277,406.8929544,10.24318733,49.3647726
528.7780827,125.5690693,107.9661481,61.4608644
2767.694073,55.47194699,91.57046536,76.42988596
547.5055076,68.60610606,27.54629668,8.172667924
152.2999313,121.5964923,117.4014365,41.89855946
320.5121881,151.5293134,30.42362066,39.48638459
468.3916396,76.74674065,169.4846892,21.55447704
1003.426072,75.13893388,118.9481404,67.40849371
872.7994673,395.7634014,115.7160861,42.75105867
332.3935242,123.6272301,26.22623542,9.575630271
2043.808635,98.43894512,263.4016545,32.77661206
151.4038423,40.80752999,441.8234228,67.53204535
801.2867551,109.1891057,173.099333,58.11931262
3687.826715,112.8753337,59.53608247,45.22063037
34.84848322,196.8882806,188.6445883,71.46842106
1528.770644,66.14963336,16.43627739,54.9421874
265.2314146,108.6096773,83.74874116,83.19400596
2035.404028,70.26363346,82.35985379,54.78108957
66.5229843,107.841388,49.26685659,27.93618645
2409.717801,50.57348657,78.82643794,88.7409915
2219.231575,105.4298734,71.34356522,32.56923136
1743.644576,227.588177,262.9970154,15.44371627
386.9796875,222.6981985,236.637623,70.39105228
1675.944088,142.2710134,121.4151061,58.31761781
1991.15552,158.4989452,334.8081292,69.67033932
727.6436472,243.3708217,15.90351717,45.71713673
1741.558641,233.6089756,6.716442209,56.67911099
297.1168196,43.19267661,132.4138168,94.72714078
210.4413039,101.6796064,199.6724886,25.48964042
233.0788565,114.2694997,127.4034596,9.861734205
3413.152225,119.1359897,47.08019314,6.667004825
768.8795272,113.6078345,382.9811538,68.86652703
275.3909268,189.7090287,6.232468837,14.27903167
223.4021001,86.7514449,39.91348593,49.28814615
530.4736691,277.7346903,168.4941146,38.66678887
1437.086943,120.2360764,86.23860783,61.97726347
1524.704004,106.0601025,9.578442757,30.56372122
112.6595731,192.1304921,20.80136056,72.36311231
720.4225529,120.448115,46.57711345,66.83828667
332.0434014,72.08167142,109.4765845,30.35093193
523.0492135,159.1755509,133.2639382,50.86237942
387.2290421,186.0667224,22.23883854,49.14985164
344.9395564,302.5968535,29.81481333,13.84618774
2210.667154,42.18755407,65.28422652,52.96391372
1062.280777,154.856008,64.9785098,-15.57110139
302.2081506,163.2950481,143.1891693,79.47164618
3124.442115,79.66421768,311.3680389,44.25998344
465.6913674,102.4640741,2.086998015,72.5607779
10.18098136,55.52571305,70.58539208,-6.105606774
852.1825494,173.861875,78.24411797,38.1397064
2285.068332,81.86507933,13.71266012,72.93286092
627.0585065,86.94622352,11.57212987,14.68901987
2534.505935,167.192516,109.5786329,50.07210455
353.4926641,118.06839,83.19809359,15.74825766
924.625655,178.9036945,140.8569719,47.7067309
785.6798311,68.03637559,2.190375508,1.047957491
978.5840003,103.7331344,8.132077506,40.78049431
1209.904972,37.79957885,122.5177653,72.07089259
4283.10411,108.8109812,45.0833213,76.88496368
111.1867905,102.6612714,226.0838406,57.54111447
1258.013337,391.1127145,80.84028341,13.89302143
3239.831842,188.2254551,22.62189544,37.93805492
1340.511514,67.19687352,351.7138169,9.290302097
463.731064,181.9934201,275.4961275,65.74275004
1252.428547,88.47137673,183.4568002,59.14118499
795.9344825,87.09001299,17.41225552,47.00609871
153.4972293,166.738708,51.12820794,56.3693099
2890.255846,253.993974,30.53813516,44.26589212
112.7558248,121.2846072,8.975846347,65.64814121
98.47657389,138.3154677,14.80097314,30.22301154
3791.071173,79.84786699,28.43466888,29.30011659
181.5636572,151.0260288,65.5865846,100.2780762
1197.091694,101.5820778,188.7925116,20.08846822
521.4522835,53.05732341,149.8949677,68.06505511
2427.180064,54.88767098,28.36061251,61.1676231
560.439989,96.93552924,212.9186427,65.04528184
542.0657014,105.2488586,37.50402924,79.22624593
3273.706652,192.5965372,55.83457981,83.45033792
392.1048754,110.0230323,71.97246192,37.94600563
1392.413521,42.87530881,86.97846298,46.45423625
892.8131507,48.11857466,120.3566603,55.27553557
1528.86224,93.6237915,66.13657171,29.07966891
482.6193484,89.95978726,41.92360052,9.75626676
712.653388,69.44114973,75.19910234,40.08865068
2808.999629,457.2739752,76.70408488,59.37878492
982.1795532,76.43742435,81.94209032,24.08289124
128.61289,81.78703131,103.3691283,10.04869847
2104.722782,120.8741532,4.397899222,52.53764469
2288.775252,130.9927973,359.9801888,81.14637964
2459.333235,40.4115574,27.58210452,62.95247908
1252.266609,135.7041744,60.10441653,58.76662696
209.8073738,155.0594169,242.7732019,42.20052533
942.9877977,202.9742621,11.95422637,79.1927699
4349.086712,130.9069093,362.6839465,23.83498926
731.2123026,124.6511238,10.57213093,24.02092498
928.4453364,94.25930241,78.59630946,19.35969043
191.0438682,150.2742233,3.458221999,45.89328291
2350.236786,96.34596768,32.8075128,38.77603618
1940.841934,72.69981258,26.87236374,16.01203159
3177.648179,95.04147217,280.8850187,68.18796545
232.2004233,355.1699383,2.680481143,54.53651306
2595.143949,40.27536559,44.55089087,56.15172517
1253.411404,108.1011423,26.4328427,67.14150894
110.4778912,100.6384592,160.5586708,26.04166209
541.3517337,124.7839401,171.851453,46.42502351
740.1314955,146.7876608,11.34995094,9.190422847
1231.965023,22.28472095,64.09970982,45.34749661
2840.56967,189.0607178,26.52762504,10.15741057
2091.611309,125.4671341,270.1006859,36.97051713
1094.511102,71.26091756,324.4654589,75.46835665
1188.731344,44.39019144,109.9636594,37.33965316
1264.136613,169.2609347,67.43814327,60.90316197
3112.286478,350.7416752,112.3051449,44.4477601
183.322798,72.49468406,13.01340834,16.27083447
2775.083369,121.2293494,105.1373745,70.75880117
2091.375938,26.52030277,30.64457893,70.90777383
187.0179533,58.4466114,152.4254931,16.36923392
596.9963549,215.0000816,35.62595037,85.68245679
31.14982974,152.5056541,3.741915425,69.59649644
332.0154133,163.2835976,87.70082996,67.2098459
209.4061183,91.44276585,157.117978,43.03270741
935.6850106,39.49507813,228.2013447,48.41387041
1215.949564,87.13331734,38.35601669,39.03417061
253.1847702,40.99422929,13.33231063,56.60555372
111.1567769,37.31183418,57.25532522,56.99364163
992.1599772,51.71041745,46.64290454,5.636232248
113.1524348,127.446191,78.99715729,66.88760544
392.2898221,95.97394294,121.0415108,39.4079437
849.498151,84.08324872,7.09993073,36.26938913
148.6838935,80.87664372,61.45109186,24.00037238
764.1424185,101.3433684,8.936065191,43.63705728
259.6503948,45.23004093,4.337667075,42.85840608
1243.250143,68.984172,29.4154116,78.72715053
1555.737255,153.2761144,10.17986397,33.12830302
840.1314305,156.7923813,50.88924035,39.71662438
550.0595397,80.03379755,195.4569411,29.28044012
